2021:01/20/21:00:14,200
2021:01/20/21:00:14,250
2021:01/20/21:00:14,212
2021:01/20/21:00:22,200
2021:01/20/21:00:23,200
2021:01/20/21:00:23,250
2021:01/20/21:00:23,212
2021:01/20/21:00:23,213
2021:01/20/21:12:36,Flow: 200, IMEI: 23469783900012222, Battery: 3.8
2021:01/22/21:50:51,Flow: 303, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:09,Flow: 339, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:09,Flow: 316, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:09,Flow: 306, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:51:09,Flow: 254, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:09,Flow: 310, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:09,Flow: 348, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:09,Flow: 342, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:27,Flow: 270, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:27,Flow: 266, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:27,Flow: 330, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:27,Flow: 317, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:27,Flow: 302, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:27,Flow: 289, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:45,Flow: 348, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:45,Flow: 251, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:51:45,Flow: 261, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:45,Flow: 266, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:45,Flow: 341, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:51:45,Flow: 321, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:02,Flow: 278, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:52:02,Flow: 321, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:02,Flow: 311, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:02,Flow: 295, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:02,Flow: 270, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:21,Flow: 290, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:21,Flow: 308, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:21,Flow: 303, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:21,Flow: 277, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:21,Flow: 300, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:21,Flow: 261, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:21,Flow: 313, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:39,Flow: 344, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:52:39,Flow: 283, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:39,Flow: 277, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:39,Flow: 277, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:39,Flow: 345, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:39,Flow: 281, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:57,Flow: 292, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:52:57,Flow: 266, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:52:57,Flow: 256, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:57,Flow: 265, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:57,Flow: 274, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:52:57,Flow: 251, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:15,Flow: 347, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:53:15,Flow: 311, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:53:15,Flow: 253, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:15,Flow: 274, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:15,Flow: 258, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:15,Flow: 286, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:33,Flow: 331, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:53:33,Flow: 265, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:53:33,Flow: 260, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:53:33,Flow: 266, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:33,Flow: 255, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:33,Flow: 323, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:51,Flow: 331, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:53:51,Flow: 270, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:53:51,Flow: 341, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:51,Flow: 319, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:51,Flow: 315, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:53:51,Flow: 277, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:09,Flow: 286, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:54:09,Flow: 278, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:54:09,Flow: 275, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:54:09,Flow: 334, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:09,Flow: 317, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:09,Flow: 299, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:27,Flow: 326, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:54:27,Flow: 296, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:54:27,Flow: 326, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:27,Flow: 316, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:27,Flow: 317, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:45,Flow: 270, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:54:45,Flow: 334, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:54:45,Flow: 341, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:54:45,Flow: 260, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:45,Flow: 308, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:54:45,Flow: 261, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:04,Flow: 294, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:04,Flow: 268, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:55:04,Flow: 268, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:55:04,Flow: 284, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:04,Flow: 275, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:04,Flow: 317, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:04,Flow: 339, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:21,Flow: 268, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:21,Flow: 264, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:55:21,Flow: 275, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:21,Flow: 268, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:21,Flow: 278, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:21,Flow: 279, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:57,Flow: 285, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:55:57,Flow: 333, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:55:57,Flow: 298, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:57,Flow: 315, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:57,Flow: 261, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:55:57,Flow: 302, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:16,Flow: 314, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:56:16,Flow: 326, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:56:16,Flow: 287, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:56:16,Flow: 325, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:16,Flow: 295, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:16,Flow: 260, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:33,Flow: 265, IMEI: 864287039914179, Battery: 89.0
2021:01/22/21:56:33,Flow: 342, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:56:33,Flow: 260, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:33,Flow: 297, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:33,Flow: 287, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:33,Flow: 349, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:50,Flow: 297, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:56:50,Flow: 265, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:56:50,Flow: 343, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:56:50,Flow: 329, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:56:50,Flow: 279, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:10,Flow: 314, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:57:10,Flow: 329, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:57:10,Flow: 251, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:57:10,Flow: 275, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:10,Flow: 339, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:10,Flow: 308, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:10,Flow: 283, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:28,Flow: 250, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:57:28,Flow: 339, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:57:28,Flow: 320, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:28,Flow: 267, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:28,Flow: 296, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:28,Flow: 288, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:45,Flow: 293, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:57:45,Flow: 288, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:57:45,Flow: 286, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:45,Flow: 271, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:45,Flow: 269, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:57:45,Flow: 346, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:04,Flow: 297, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:04,Flow: 338, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:04,Flow: 309, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:04,Flow: 337, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:04,Flow: 285, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:04,Flow: 285, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:21,Flow: 262, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:58:21,Flow: 334, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:21,Flow: 339, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:21,Flow: 334, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:21,Flow: 284, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:40,Flow: 317, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:40,Flow: 269, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:40,Flow: 265, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:40,Flow: 295, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:40,Flow: 326, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:40,Flow: 311, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:58,Flow: 275, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:58,Flow: 269, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:58,Flow: 281, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:58:58,Flow: 253, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:58,Flow: 348, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:58:58,Flow: 348, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:16,Flow: 289, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:16,Flow: 254, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:16,Flow: 253, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:16,Flow: 329, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:16,Flow: 315, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:16,Flow: 341, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:16,Flow: 257, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:34,Flow: 274, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:34,Flow: 315, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:34,Flow: 271, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:34,Flow: 304, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:34,Flow: 256, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:34,Flow: 300, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:52,Flow: 253, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:59:52,Flow: 282, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:59:52,Flow: 282, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:52,Flow: 291, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:52,Flow: 304, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:59:52,Flow: 327, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:10,Flow: 267, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:00:10,Flow: 250, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:10,Flow: 339, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:10,Flow: 315, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:10,Flow: 297, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:10,Flow: 272, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:27,Flow: 329, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:27,Flow: 267, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:27,Flow: 266, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:27,Flow: 298, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:27,Flow: 312, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:47,Flow: 279, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:47,Flow: 289, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:00:47,Flow: 258, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:00:47,Flow: 253, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:47,Flow: 307, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:47,Flow: 311, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:00:47,Flow: 302, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:04,Flow: 316, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:01:04,Flow: 271, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:01:04,Flow: 307, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:04,Flow: 346, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:04,Flow: 305, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:04,Flow: 280, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:22,Flow: 344, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:22,Flow: 305, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:01:22,Flow: 271, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:22,Flow: 262, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:22,Flow: 343, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:22,Flow: 277, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:42,Flow: 282, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:42,Flow: 294, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:01:42,Flow: 341, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:42,Flow: 348, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:42,Flow: 302, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:42,Flow: 306, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:58,Flow: 320, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:58,Flow: 253, IMEI: 864287039914179, Battery: 91.0
2021:01/22/21:01:58,Flow: 289, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:58,Flow: 264, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:01:58,Flow: 349, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:01:58,Flow: 316, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:17,Flow: 285, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:02:17,Flow: 271, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:02:17,Flow: 293, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:02:17,Flow: 302, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:17,Flow: 336, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:17,Flow: 269, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:34,Flow: 300, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:02:34,Flow: 260, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:02:34,Flow: 273, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:02:34,Flow: 319, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:34,Flow: 255, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:53,Flow: 293, IMEI: 864287039914179, Battery: 92.0
2021:01/22/21:02:53,Flow: 261, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:02:53,Flow: 281, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:02:53,Flow: 342, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:53,Flow: 266, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:53,Flow: 349, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:02:53,Flow: 321, IMEI: 864287039914179, Battery: 94.0
2021:01/22/21:03:10,Flow: 289, IMEI: 864287039914179, Battery: 90.0
2021:01/22/21:03:10,Flow: 320, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:03:10,Flow: 286, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:03:10,Flow: 341, IMEI: 864287039914179, Battery: 93.0
2021:01/22/21:03:10,Flow: 307, IMEI: 864287039914179, Battery: 94.0
2021:01/24/21:04:58,Flow: 430, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:04:58,Flow: 545, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:04:58,Flow: 518, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:04:58,Flow: 458, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:04:58,Flow: 475, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 530, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 575, IMEI: 864287039914179, Battery: 78.0
2021:01/24/21:05:15,Flow: 543, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 528, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 481, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 540, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:15,Flow: 468, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:34,Flow: 510, IMEI: 864287039914179, Battery: 75.0
2021:01/24/21:05:34,Flow: 418, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:34,Flow: 536, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:34,Flow: 516, IMEI: 864287039914179, Battery: 79.0
2021:01/24/21:05:34,Flow: 573, IMEI: 864287039914179, Battery: 80.0
Send Time: 2021-01-26 14:35:11Receive Time: 2021-01-26 14:34:58.560131,Flow: 5.78, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:17Receive Time: 2021-01-26 14:34:58.615101,Flow: 5.28, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:23Receive Time: 2021-01-26 14:34:58.615101,Flow: 5.48, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:45Receive Time: 2021-01-26 14:35:24.596976,Flow: 5.68, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:47Receive Time: 2021-01-26 14:35:24.597964,Flow: 5.73, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:49Receive Time: 2021-01-26 14:35:24.597964,Flow: 5.11, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:35:53Receive Time: 2021-01-26 14:35:24.597964,Flow: 5.05, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:13Receive Time: 2021-01-26 14:35:53.581087,Flow: 5.26, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:21Receive Time: 2021-01-26 14:35:53.581087,Flow: 5.05, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:23Receive Time: 2021-01-26 14:35:53.581087,Flow: 5.45, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:43Receive Time: 2021-01-26 14:36:23.656751,Flow: 5.21, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:49Receive Time: 2021-01-26 14:36:23.656751,Flow: 5.31, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:36:53Receive Time: 2021-01-26 14:36:23.656751,Flow: 5.73, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:11Receive Time: 2021-01-26 14:36:53.634160,Flow: 5.63, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:17Receive Time: 2021-01-26 14:36:53.634160,Flow: 5.53, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:19Receive Time: 2021-01-26 14:36:53.634160,Flow: 5.03, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:21Receive Time: 2021-01-26 14:36:53.634160,Flow: 5.26, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:41Receive Time: 2021-01-26 14:37:23.611920,Flow: 5.13, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:43Receive Time: 2021-01-26 14:37:23.611920,Flow: 5.45, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:45Receive Time: 2021-01-26 14:37:23.612967,Flow: 5.78, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:37:47Receive Time: 2021-01-26 14:37:23.612967,Flow: 5.73, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:11Receive Time: 2021-01-26 14:37:53.680605,Flow: 5.16, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:13Receive Time: 2021-01-26 14:37:53.680605,Flow: 5.11, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:15Receive Time: 2021-01-26 14:37:53.680605,Flow: 5.73, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:19Receive Time: 2021-01-26 14:37:53.681312,Flow: 5.75, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:21Receive Time: 2021-01-26 14:37:53.681312,Flow: 5.3, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:43Receive Time: 2021-01-26 14:38:23.615913,Flow: 5.75, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:47Receive Time: 2021-01-26 14:38:23.615913,Flow: 5.35, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:38:51Receive Time: 2021-01-26 14:38:23.615913,Flow: 5.66, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:43Receive Time: 2021-01-26 14:49:58.432907,Flow: 19.04, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:45Receive Time: 2021-01-26 14:49:58.432907,Flow: 20.0, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:47Receive Time: 2021-01-26 14:50:10.386218,Flow: 20.47, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:49Receive Time: 2021-01-26 14:50:10.387218,Flow: 20.95, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:51Receive Time: 2021-01-26 14:50:10.387218,Flow: 20.47, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:53Receive Time: 2021-01-26 14:50:10.387218,Flow: 20.0, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:55Receive Time: 2021-01-26 14:50:10.387218,Flow: 19.52, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:57Receive Time: 2021-01-26 14:50:10.387218,Flow: 19.52, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:50:59Receive Time: 2021-01-26 14:50:24.423758,Flow: 19.52, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:01Receive Time: 2021-01-26 14:50:24.423758,Flow: 19.04, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:03Receive Time: 2021-01-26 14:50:24.423758,Flow: 18.57, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:05Receive Time: 2021-01-26 14:50:24.423758,Flow: 18.09, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:07Receive Time: 2021-01-26 14:50:24.423758,Flow: 18.57, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:09Receive Time: 2021-01-26 14:50:24.423758,Flow: 16.66, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:11Receive Time: 2021-01-26 14:50:35.383907,Flow: 15.71, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:13Receive Time: 2021-01-26 14:50:35.383907,Flow: 13.8, IMEI: 864287039914179, Battery: 350.0
